Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,34
HERO MOTOCORP LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,45
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,21
HYUNDAI MOTOR INDIA LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,2
INTERNATIONAL TRACTORS LIMITED,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,1
MAHINDRA & MAHINDRA LIMITED,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
