Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HERO MOTOCORP LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA CARS INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
KIA INDIA PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
MARUTI SUZUKI INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
NISSAN MOTOR INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TVS MOTOR COMPANY LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
BAJAJ AUTO LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HERO MOTOCORP LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA CARS INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
NISSAN MOTOR INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TVS MOTOR COMPANY LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
BAJAJ AUTO LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HERO MOTOCORP LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA CARS INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
