Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
MG MOTOR INDIA PVT LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA MOTORS PASSENGER VEHICLES LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA PASSENGER ELECTRIC MOBILITY LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HONDA CARS INDIA LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HYUNDAI MOTOR INDIA LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
KIA INDIA PRIVATE LIMITED,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MAHINDRA & MAHINDRA LIMITED,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MARUTI SUZUKI INDIA LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MG MOTOR INDIA PVT LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA MOTORS PASSENGER VEHICLES LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA PASSENGER ELECTRIC MOBILITY LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HONDA CARS INDIA LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HYUNDAI MOTOR INDIA LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
KIA INDIA PRIVATE LIMITED,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MAHINDRA & MAHINDRA LIMITED,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MARUTI SUZUKI INDIA LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MG MOTOR INDIA PVT LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA MOTORS PASSENGER VEHICLES LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA PASSENGER ELECTRIC MOBILITY LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PURE EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HONDA CARS INDIA LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HYUNDAI MOTOR INDIA LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
KIA INDIA PRIVATE LIMITED,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MAHINDRA & MAHINDRA LIMITED,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MARUTI SUZUKI INDIA LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MG MOTOR INDIA PVT LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA MOTORS PASSENGER VEHICLES LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA PASSENGER ELECTRIC MOBILITY LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,SOLAR,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HONDA CARS INDIA LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
HYUNDAI MOTOR INDIA LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
KIA INDIA PRIVATE LIMITED,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MAHINDRA & MAHINDRA LIMITED,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MARUTI SUZUKI INDIA LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
MG MOTOR INDIA PVT LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA MOTORS PASSENGER VEHICLES LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TATA PASSENGER ELECTRIC MOBILITY LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM RAJPURA,PB39,2024,MAR,0
