Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TATA MOTORS PASSENGER VEHICLES LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TATA PASSENGER ELECTRIC MOBILITY LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,1
TOYOTA KIRLOSKAR MOTOR PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
AUDI AG,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
FORD INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
HONDA CARS INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
HYUNDAI MOTOR INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
JAGUAR LAND ROVER INDIA LIMITED,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
KIA INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MAHINDRA & MAHINDRA LIMITED,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MARUTI SUZUKI INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MERCEDES-BENZ INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MG MOTOR INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
NISSAN MOTOR INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
PORSCHE AG GERMANY,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TATA MOTORS PASSENGER VEHICLES LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TATA PASSENGER ELECTRIC MOBILITY LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ETHANOL,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
