Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
INDIA KAWASAKI MOTORS PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
KIA INDIA PRIVATE LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MARUTI SUZUKI INDIA LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TATA MOTORS PASSENGER VEHICLES LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TVS MOTOR COMPANY LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
BAJAJ AUTO LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
